id|data_inversa|dia_semana|horario|uf|br|municipio|causa_acidente|tipo_acidente|classificacao_acidente|fase_dia|condicao_metereologica|pessoas|mortos|feridos_leves|feridos_graves
272639|2020-03-01|domingo|16:00:00|RJ|40.0|PETROPOLIS|Pista Escorregadia|Atropelamento de Pedestre|Com Vítimas Feridas|Pleno dia|Chuva|6|0|3|0
272640|2020-03-01|domingo|18:03:00|GO|153.0|PROFESSOR JAMIL|Velocidade Incompatível|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|1|1
272641|2020-03-01|domingo|17:55:00|MG|50.0|UBERABA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
272642|2020-03-01|domingo|18:00:00|RS|116.0|CANOAS|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
272644|2020-03-01|domingo|18:15:00|GO|60.0|GOIANIA|Falta de Atenção à Condução|Colisão com objeto estático|Com Vítimas Feridas|Anoitecer|Céu Claro|3|0|2|0
272645|2020-03-01|domingo|17:20:00|MG|251.0|FRANCISCO SA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Anoitecer|Chuva|10|0|5|0
272646|2020-03-01|domingo|16:45:00|MG|251.0|FRANCISCO SA|Avarias e/ou desgaste excessivo no pneu|Colisão com objeto estático|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
272647|2020-03-01|domingo|17:50:00|RS|116.0|VACARIA|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Anoitecer|Céu Claro|5|0|1|0
272648|2020-03-01|domingo|18:30:00|PE|408.0|PAUDALHO|Falta de Atenção do Pedestre|Atropelamento de Pedestre|Com Vítimas Fatais|Plena Noite|Céu Claro|2|1|0|1
272649|2020-03-01|domingo|18:20:00|BA|116.0|FEIRA DE SANTANA|Falta de Atenção do Pedestre|Atropelamento de Pedestre|Com Vítimas Feridas|Anoitecer|Céu Claro|2|0|0|1
272650|2020-03-01|domingo|18:20:00|PR|376.0|GUARATUBA|Avarias e/ou desgaste excessivo no pneu|Queda de ocupante de veículo|Com Vítimas Feridas|Anoitecer|Chuva|1|0|1|0
272651|2020-03-01|domingo|18:10:00|BA|116.0|JEQUIE|Desobediência às normas de trânsito pelo condutor|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|2|0
272652|2020-03-01|domingo|18:50:00|PE|101.0|IGARASSU|Ingestão de Álcool|Colisão traseira|Sem Vítimas|Plena Noite|Céu Claro|3|0|0|0
272653|2020-03-01|domingo|19:00:00|CE|222.0|CAUCAIA|Ingestão de Álcool|Colisão transversal|Com Vítimas Feridas|Plena Noite|Nublado|2|0|1|1
272654|2020-03-01|domingo|18:00:00|SP|381.0|SAO PAULO|Defeito Mecânico no Veículo|Colisão com objeto estático|Com Vítimas Feridas|Anoitecer|Nublado|3|0|1|0
272655|2020-03-01|domingo|15:10:00|RN|104.0|CURRAIS NOVOS|Pista Escorregadia|Tombamento|Com Vítimas Feridas|Pleno dia|Chuva|3|0|2|0
272656|2020-03-01|domingo|19:00:00|PE|408.0|SAO LOURENCO DA MATA|Falta de Atenção do Pedestre|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Nublado|4|0|3|0
272657|2020-03-01|domingo|18:40:00|PR|277.0|FOZ DO IGUACU|Restrição de Visibilidade|Colisão lateral|Com Vítimas Feridas|Anoitecer|Céu Claro|2|0|1|0
272658|2020-03-01|domingo|19:10:00|CE|116.0|FORTALEZA|Falta de Atenção do Pedestre|Atropelamento de Pedestre|Com Vítimas Feridas|Plena Noite|Garoa/Chuvisco|2|0|1|0
272659|2020-03-01|domingo|19:15:00|PE|101.0|PAULISTA|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Plena Noite|Vento|2|0|2|0
272660|2020-03-01|domingo|18:00:00|MG|50.0|UBERLANDIA|Ingestão de Álcool|Colisão traseira|Com Vítimas Feridas|Anoitecer|Nublado|2|0|0|1
272661|2020-03-01|domingo|19:20:00|RJ|101.0|CAMPOS DOS GOYTACAZES|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Plena Noite|Chuva|2|0|1|0
272662|2020-03-01|domingo|19:20:00|PR|376.0|MARINGA|Mal Súbito|Capotamento|Com Vítimas Feridas|Plena Noite|Garoa/Chuvisco|1|0|1|0
272663|2020-03-01|domingo|17:40:00|RS|116.0|PICADA CAFE|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Anoitecer|Céu Claro|3|0|0|3
272664|2020-03-01|domingo|18:30:00|SC|280.0|CANOINHAS|Falta de Atenção à Condução|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|2|0
272665|2020-03-01|domingo|18:30:00|BA|20.0|CORRENTINA|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Anoitecer|Céu Claro|4|0|3|0
272666|2020-03-01|domingo|19:00:00|SC|280.0|GUARAMIRIM|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Anoitecer|Nublado|2|0|1|0
272667|2020-03-01|domingo|19:15:00|RN|101.0|SAO JOSE DE MIPIBU|Animais na Pista|Atropelamento de Animal|Com Vítimas Feridas|Plena Noite|Garoa/Chuvisco|4|0|3|0
272668|2020-03-01|domingo|19:45:00|SC|101.0|JOINVILLE|Falta de Atenção à Condução|Tombamento|Com Vítimas Feridas|Plena Noite|Nublado|2|0|1|0
272669|2020-03-01|domingo|19:55:00|MG|262.0|JUATUBA|Ingestão de Álcool|Saída de leito carroçável|Sem Vítimas|Plena Noite|Chuva|1|0|0|0
272670|2020-03-01|domingo|18:30:00|AL|101.0|NOVO LINO|Falta de Atenção à Condução|Atropelamento de Pedestre|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|0|1
272671|2020-03-01|domingo|19:30:00|SP|116.0|ROSEIRA|Defeito Mecânico no Veículo|Incêndio|Sem Vítimas|Plena Noite|Chuva|1|0|0|0
272672|2020-03-01|domingo|20:05:00|SC|101.0|SAO JOSE|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|1|0
272673|2020-03-01|domingo|18:40:00|RS|287.0|SAO PEDRO DO SUL|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Anoitecer|Céu Claro|4|0|2|0
272674|2020-03-01|domingo|19:20:00|RJ|101.0|SAO GONCALO|Falta de Atenção à Condução|Colisão frontal|Com Vítimas Feridas|Plena Noite|Garoa/Chuvisco|4|0|2|0
272675|2020-03-01|domingo|20:00:00|PR|369.0|ANDIRA|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Plena Noite|Nublado|1|0|0|1
272676|2020-03-01|domingo|19:45:00|PB|101.0|JOAO PESSOA|Pista Escorregadia|Tombamento|Com Vítimas Feridas|Plena Noite|Chuva|1|0|1|0
272677|2020-03-01|domingo|18:45:00|BA|101.0|BUERAREMA|Animais na Pista|Atropelamento de Animal|Com Vítimas Fatais|Plena Noite|Céu Claro|2|2|0|0
272678|2020-03-01|domingo|19:35:00|MG|381.0|BETIM|Objeto estático sobre o leito carroçável|Colisão com objeto estático|Com Vítimas Feridas|Plena Noite|Chuva|4|0|2|0
272679|2020-03-01|domingo|20:00:00|PR|376.0|TIBAGI|Defeito na Via|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Nublado|1|0|1|0
272680|2020-03-01|domingo|19:55:00|SC|101.0|TUBARAO|Defeito Mecânico no Veículo|Tombamento|Com Vítimas Feridas|Plena Noite|Nublado|2|0|1|1
272681|2020-03-01|domingo|18:15:00|RO|364.0|PORTO VELHO|Falta de Atenção à Condução|Saída de leito carroçável|Sem Vítimas|Anoitecer|Céu Claro|1|0|0|0
272682|2020-03-01|domingo|20:00:00|PR|277.0|CEU AZUL|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Plena Noite|Ignorado|2|0|1|0
272683|2020-03-01|domingo|14:30:00|SP|116.0|JUQUIA|Ingestão de Álcool|Saída de leito carroçável|Sem Vítimas|Pleno dia|Chuva|1|0|0|0
272684|2020-03-01|domingo|19:45:00|GO|50.0|CAMPO ALEGRE DE GOIAS|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Plena Noite|Chuva|7|0|1|0
272685|2020-03-01|domingo|20:10:00|MG|50.0|UBERLANDIA|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Chuva|1|0|1|0
272686|2020-03-01|domingo|20:15:00|RN|110.0|MOSSORO|Ingestão de Álcool|Colisão traseira|Com Vítimas Feridas|Plena Noite|Nublado|3|0|2|0
272687|2020-03-01|domingo|20:05:00|RS|470.0|BENTO GONCALVES|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Plena Noite|Céu Claro|6|0|0|1
272688|2020-03-01|domingo|17:00:00|MG|40.0|CONGONHAS|Falta de Atenção do Pedestre|Atropelamento de Pedestre|Com Vítimas Fatais|Pleno dia|Garoa/Chuvisco|2|1|0|0
272689|2020-03-01|domingo|17:30:00|BA|101.0|IBIRAPITANGA|Velocidade Incompatível|Capotamento|Com Vítimas Feridas|Anoitecer|Céu Claro|1|0|1|0
272690|2020-03-01|domingo|20:55:00|MG|364.0|PLANURA|Ingestão de Álcool|Colisão traseira|Com Vítimas Feridas|Plena Noite|Chuva|4|0|1|0
272691|2020-03-01|domingo|20:50:00|SC|101.0|SANTA ROSA DO SUL|Falta de Atenção à Condução|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Ignorado|2|0|1|0
272692|2020-03-01|domingo|20:50:00|PR|277.0|PALMEIRA|Ingestão de Álcool|Colisão traseira|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|1|0
272693|2020-03-01|domingo|18:30:00|MS|262.0|RIBAS DO RIO PARDO|Ingestão de Álcool|Colisão frontal|Sem Vítimas|Anoitecer|Céu Claro|2|0|0|0
272694|2020-03-01|domingo|19:43:00|PE|407.0|PETROLINA|Não guardar distância de segurança|Colisão traseira|Sem Vítimas|Plena Noite|Céu Claro|3|0|0|0
272695|2020-03-01|domingo|15:15:00|PR|116.0|CURITIBA|Velocidade Incompatível|Queda de ocupante de veículo|Com Vítimas Feridas|Pleno dia|Garoa/Chuvisco|1|0|0|1
272696|2020-03-01|domingo|18:50:00|RO|364.0|PORTO VELHO|Defeito Mecânico no Veículo|Incêndio|Sem Vítimas|Plena Noite|Céu Claro|1|0|0|0
272697|2020-03-01|domingo|17:20:00|MG|40.0|CONGONHAS|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Chuva|3|0|2|0
272698|2020-03-01|domingo|21:00:00|ES|101.0|JOAO NEIVA|Velocidade Incompatível|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Chuva|2|0|1|0
272699|2020-03-01|domingo|20:20:00|PR|376.0|SARANDI|Desobediência às normas de trânsito pelo pedestre|Atropelamento de Pedestre|Com Vítimas Fatais|Pleno dia|Nublado|3|1|0|0
272700|2020-03-01|domingo|20:20:00|SP|116.0|MIRACATU|Ingestão de Álcool|Colisão traseira|Com Vítimas Feridas|Plena Noite|Garoa/Chuvisco|2|0|1|0
272701|2020-03-01|domingo|19:30:00|MT|70.0|CUIABA|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|0|1
272702|2020-03-01|domingo|21:03:00|ES|101.0|GUARAPARI|Restrição de Visibilidade|Saída de leito carroçável|Sem Vítimas|Plena Noite|Chuva|3|0|0|0
272703|2020-03-01|domingo|15:05:00|PR|116.0|FAZENDA RIO GRANDE|Velocidade Incompatível|Queda de ocupante de veículo|Com Vítimas Feridas|Pleno dia|Garoa/Chuvisco|1|0|0|1
272705|2020-03-01|domingo|20:20:00|SC|470.0|LONTRAS|Animais na Pista|Atropelamento de Animal|Sem Vítimas|Plena Noite|Céu Claro|1|0|0|0
272706|2020-03-01|domingo|20:00:00|BA|324.0|SALVADOR|Defeito Mecânico no Veículo|Incêndio|Sem Vítimas|Plena Noite|Céu Claro|1|0|0|0
272708|2020-03-01|domingo|17:50:00|PR|376.0|TIJUCAS DO SUL|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
272709|2020-03-01|domingo|22:30:00|SC|101.0|TIJUCAS|Desobediência às normas de trânsito pelo condutor|Colisão traseira|Com Vítimas Feridas|Plena Noite|Céu Claro|3|0|1|0
272710|2020-03-01|domingo|19:20:00|PE|428.0|PETROLINA|Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo|Colisão lateral|Sem Vítimas|Plena Noite|Céu Claro|2|0|0|0
272711|2020-03-01|domingo|13:40:00|PR|376.0|TIJUCAS DO SUL|Falta de Atenção à Condução|Queda de ocupante de veículo|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
272712|2020-03-01|domingo|22:30:00|GO|414.0|COCALZINHO DE GOIAS|Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo|Colisão traseira|Com Vítimas Feridas|Plena Noite|Céu Claro|3|0|1|0
272713|2020-03-01|domingo|17:00:00|MG|267.0|JUIZ DE FORA|Falta de Atenção à Condução|Tombamento|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
272714|2020-03-01|domingo|21:45:00|SC|101.0|ITAJAI|Falta de Atenção à Condução|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Nublado|1|0|0|1
272715|2020-03-01|domingo|22:35:00|PB|230.0|JOAO PESSOA|Ingestão de Álcool|Colisão com objeto estático|Com Vítimas Feridas|Plena Noite|Nublado|2|0|1|1
272716|2020-03-01|domingo|23:00:00|MG|381.0|CARMO DA CACHOEIRA|Condutor Dormindo|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Chuva|2|0|1|0
272717|2020-03-01|domingo|21:20:00|MG|40.0|TRES MARIAS|Ingestão de Álcool|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Nublado|1|0|0|1
272719|2020-03-01|domingo|21:40:00|SC|101.0|SOMBRIO|Restrição de Visibilidade|Colisão traseira|Com Vítimas Feridas|Plena Noite|Chuva|2|0|1|0
272720|2020-03-01|domingo|22:10:00|RS|101.0|OSORIO|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|1|0
272721|2020-02-03|segunda-feira|05:50:00|MS|262.0|ANASTACIO|Pista Escorregadia|Colisão com objeto estático|Com Vítimas Feridas|Amanhecer|Chuva|1|0|1|0
272722|2020-03-01|domingo|22:30:00|CE|20.0|CAUCAIA|Animais na Pista|Atropelamento de Animal|Com Vítimas Feridas|Plena Noite|Nublado|2|0|2|0
272723|2020-02-22|sábado|18:20:00|MS|163.0|MUNDO NOVO|Defeito Mecânico no Veículo|Queda de ocupante de veículo|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|1|0
272724|2020-03-01|domingo|22:45:00|RS|116.0|SAO MARCOS|Defeito Mecânico no Veículo|Tombamento|Com Vítimas Feridas|Plena Noite|Céu Claro|4|0|2|1
272725|2020-03-02|segunda-feira|00:40:00|SP|116.0|TABOAO DA SERRA|Ingestão de Álcool|Colisão traseira|Com Vítimas Feridas|Plena Noite|Nublado|4|0|1|0
272726|2020-03-01|domingo|21:05:00|SC|101.0|SANGAO|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Fatais|Plena Noite|Chuva|4|1|0|0
272727|2020-03-02|segunda-feira|01:00:00|PR|376.0|TIJUCAS DO SUL|Falta de Atenção à Condução|Capotamento|Com Vítimas Feridas|Plena Noite|Chuva|5|0|1|0
272728|2020-03-01|domingo|21:05:00|SC|101.0|SANGAO|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Plena Noite|Chuva|5|0|3|0
272729|2020-03-02|segunda-feira|01:05:00|PR|116.0|ANTONINA|Ingestão de Álcool|Atropelamento de Pedestre|Com Vítimas Feridas|Plena Noite|Chuva|2|0|0|1
272730|2020-03-01|domingo|20:30:00|AP|156.0|OIAPOQUE|Ingestão de Álcool|Colisão traseira|Sem Vítimas|Plena Noite|Céu Claro|2|0|0|0
272731|2020-03-01|domingo|21:00:00|MG|116.0|GOVERNADOR VALADARES|Falta de Atenção à Condução|Colisão frontal|Com Vítimas Feridas|Plena Noite|Chuva|3|0|1|1
272732|2020-03-02|segunda-feira|00:30:00|MS|163.0|CAMPO GRANDE|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Plena Noite|Céu Claro|3|0|1|0
272733|2020-03-02|segunda-feira|01:00:00|MA|316.0|PERITORO|Ultrapassagem Indevida|Colisão frontal|Com Vítimas Fatais|Plena Noite|Céu Claro|4|3|0|0
272734|2020-03-02|segunda-feira|01:58:00|PB|230.0|SANTA RITA|Animais na Pista|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Chuva|2|0|1|1
272735|2020-03-01|domingo|21:45:00|AC|317.0|SENADOR GUIOMARD|Velocidade Incompatível|Saída de leito carroçável|Sem Vítimas|Plena Noite|Céu Claro|1|0|0|0
272736|2020-03-01|domingo|23:30:00|MT|163.0|GUARANTA DO NORTE|Defeito Mecânico no Veículo|Saída de leito carroçável|Com Vítimas Fatais|Plena Noite|Garoa/Chuvisco|1|1|0|0
272737|2020-03-02|segunda-feira|02:00:00|PI|230.0|FLORIANO|Desobediência às normas de trânsito pelo condutor|Queda de ocupante de veículo|Com Vítimas Fatais|Plena Noite|Céu Claro|1|1|0|0
272738|2020-03-02|segunda-feira|01:30:00|GO|153.0|APARECIDA DE GOIANIA|Ingestão de Álcool|Queda de ocupante de veículo|Com Vítimas Feridas|Plena Noite|Chuva|1|0|0|1
272739|2020-03-01|domingo|20:10:00|MA|402.0|AXIXA|Desobediência às normas de trânsito pelo condutor|Colisão traseira|Sem Vítimas|Anoitecer|Céu Claro|1|0|0|0
272740|2020-03-01|domingo|16:40:00|BA|110.0|CATU|Defeito na Via|Atropelamento de Pedestre|Com Vítimas Feridas|Anoitecer|Nublado|2|0|2|0
272741|2020-03-01|domingo|20:40:00|BA|110.0|ALAGOINHAS|Defeito na Via|Queda de ocupante de veículo|Com Vítimas Feridas|Plena Noite|Céu Claro|1|0|1|0
272742|2020-03-02|segunda-feira|00:45:00|RN|304.0|ACU|Desobediência às normas de trânsito pelo condutor|Atropelamento de Pedestre|Com Vítimas Feridas|Plena Noite|Céu Claro|2|0|0|1
272744|2020-03-02|segunda-feira|03:00:00|GO|60.0|ABADIANIA|Animais na Pista|Colisão com objeto estático|Com Vítimas Fatais|Plena Noite|Chuva|4|1|1|2
272745|2020-03-02|segunda-feira|03:20:00|SC|116.0|SAO CRISTOVAO DO SUL|Condutor Dormindo|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Céu Claro|1|0|1|0
272746|2020-03-02|segunda-feira|04:30:00|SE|101.0|NOSSA SENHORA DO SOCORRO|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|2|0
272747|2020-03-02|segunda-feira|04:30:00|ES|262.0|MARECHAL FLORIANO|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Chuva|4|0|3|0
272748|2020-03-02|segunda-feira|05:00:00|DF|40.0|BRASILIA|Ingestão de Álcool|Colisão traseira|Sem Vítimas|Amanhecer|Nublado|2|0|0|0
272749|2020-03-02|segunda-feira|05:00:00|ES|259.0|COLATINA|Pista Escorregadia|Colisão com objeto estático|Com Vítimas Feridas|Plena Noite|Chuva|3|0|0|2
272751|2020-03-02|segunda-feira|00:01:00|RS|471.0|RIO PARDO|Velocidade Incompatível|Saída de leito carroçável|Com Vítimas Feridas|Plena Noite|Céu Claro|3|0|2|1
272752|2020-03-02|segunda-feira|04:40:00|BA|101.0|TEIXEIRA DE FREITAS|Animais na Pista|Atropelamento de Animal|Com Vítimas Feridas|Amanhecer|Céu Claro|1|0|1|0
272753|2020-03-02|segunda-feira|04:30:00|RJ|101.0|PARATY|Pista Escorregadia|Colisão com objeto estático|Com Vítimas Feridas|Amanhecer|Nublado|1|0|1|0
272754|2020-03-02|segunda-feira|05:40:00|CE|222.0|SOBRAL|Falta de Atenção à Condução|Colisão traseira|Sem Vítimas|Amanhecer|Céu Claro|2|0|0|0
272756|2020-03-02|segunda-feira|06:15:00|MG|116.0|TEOFILO OTONI|Falta de Atenção à Condução|Atropelamento de Animal|Com Vítimas Feridas|Pleno dia|Céu Claro|1|0|1|0
272757|2020-03-02|segunda-feira|06:10:00|RS|101.0|TERRA DE AREIA|Falta de Atenção à Condução|Saída de leito carroçável|Sem Vítimas|Amanhecer|Nublado|1|0|0|0
272758|2020-02-22|sábado|22:20:00|ES|101.0|ARACRUZ|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Plena Noite|Nublado|4|0|1|0
272759|2020-03-02|segunda-feira|06:50:00|ES|101.0|SAO MATEUS|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Sol|2|0|1|0
272761|2020-03-02|segunda-feira|07:00:00|RN|101.0|PARNAMIRIM|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|1|0
272762|2020-03-02|segunda-feira|05:30:00|PE|424.0|GARANHUNS|Agressão Externa|Saída de leito carroçável|Com Vítimas Feridas|Amanhecer|Céu Claro|1|0|1|0
272763|2020-02-11|terça-feira|18:10:00|ES|101.0|SERRA|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Plena Noite|Chuva|2|0|1|0
272765|2020-03-01|domingo|16:30:00|MS|158.0|PARANAIBA|Defeito na Via|Tombamento|Sem Vítimas|Pleno dia|Céu Claro|1|0|0|0
272767|2020-03-02|segunda-feira|06:55:00|SC|101.0|PALHOCA|Desobediência às normas de trânsito pelo condutor|Colisão traseira|Com Vítimas Feridas|Pleno dia|Sol|2|0|1|0
272768|2020-03-02|segunda-feira|06:05:00|TO|153.0|CRIXAS DO TOCANTINS|Condutor Dormindo|Colisão lateral|Sem Vítimas|Pleno dia|Céu Claro|2|0|0|0
272769|2020-03-02|segunda-feira|06:50:00|GO|60.0|INDIARA|Pista Escorregadia|Saída de leito carroçável|Com Vítimas Feridas|Amanhecer|Chuva|2|0|0|2
272770|2020-03-02|segunda-feira|07:25:00|PE|423.0|JUPI|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Fatais|Pleno dia|Céu Claro|3|1|0|0
272771|2020-03-02|segunda-feira|06:55:00|RS|116.0|SAO LEOPOLDO|Desobediência às normas de trânsito pelo condutor|Colisão lateral|Com Vítimas Feridas|Pleno dia|Sol|3|0|1|0
272772|2020-01-13|segunda-feira|17:30:00|BA|116.0|VITORIA DA CONQUISTA|Não guardar distância de segurança|Colisão lateral|Com Vítimas Feridas|Anoitecer|Céu Claro|2|0|1|0
272773|2020-03-02|segunda-feira|07:15:00|SC|101.0|SAO JOSE|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|1|1
272774|2020-03-02|segunda-feira|07:35:00|SC|101.0|BALNEARIO CAMBORIU|Velocidade Incompatível|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
272775|2020-03-02|segunda-feira|06:30:00|RJ|40.0|DUQUE DE CAXIAS|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Chuva|1|0|1|0
272776|2020-03-02|segunda-feira|06:40:00|PB|230.0|RIACHAO DO BACAMARTE|Falta de Atenção do Pedestre|Atropelamento de Pedestre|Com Vítimas Feridas|Amanhecer|Céu Claro|2|0|0|1
272777|2020-03-02|segunda-feira|05:50:00|MG|50.0|UBERABA|Velocidade Incompatível|Saída de leito carroçável|Com Vítimas Feridas|Amanhecer|Céu Claro|1|0|0|1
272778|2020-03-02|segunda-feira|07:40:00|RS|392.0|SANTA MARIA|Falta de Atenção à Condução|Atropelamento de Pedestre|Com Vítimas Feridas|Pleno dia|Sol|2|0|1|0
272779|2020-03-02|segunda-feira|07:45:00|RS|158.0|SANTA MARIA|Falta de Atenção à Condução|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|3|0|1|0
272780|2020-03-02|segunda-feira|07:35:00|SC|101.0|JOINVILLE|Falta de Atenção à Condução|Colisão lateral|Com Vítimas Feridas|Pleno dia|Nublado|2|0|1|0
272781|2020-03-02|segunda-feira|07:50:00|SP|153.0|SAO JOSE DO RIO PRETO|Velocidade Incompatível|Tombamento|Com Vítimas Feridas|Pleno dia|Céu Claro|1|0|1|0
272782|2020-03-02|segunda-feira|08:00:00|RS|153.0|ERECHIM|Desobediência às normas de trânsito pelo condutor|Colisão transversal|Com Vítimas Feridas|Pleno dia|Céu Claro|2|0|0|1
272783|2020-03-02|segunda-feira|08:05:00|SC|101.0|PALHOCA|Desobediência às normas de trânsito pelo condutor|Colisão lateral|Com Vítimas Feridas|Pleno dia|Sol|2|0|1|0
272784|2020-03-02|segunda-feira|08:00:00|SC|101.0|ITAJAI|Falta de Atenção à Condução|Colisão traseira|Com Vítimas Feridas|Pleno dia|Nublado|2|0|0|1
272785|2020-03-02|segunda-feira|08:00:00|PR|277.0|CURITIBA|Não guardar distância de segurança|Colisão traseira|Com Vítimas Feridas|Pleno dia|Chuva|2|0|1|0
